Location,Week,Model,Surface Temperature,Middle Temperature,Bottom Temperature,pH,Ammonia,Nitrate,Phosphate,Dissolved Oxygen,WQI,WQI_Status,Ammonia_Level,Nitrate_Level,Phosphate_Level
BILIBINWANG,Week 18,CNN-LSTM,0.42335227,0.60665447,0.28651914,0.6112957,0.019873962,0.08385263,0.5915941,0.28475618,73.17529033305314,Poor,Low,Low,High
BILIBINWANG,Week 19,CNN,0.45586836,0.6111188,0.2930322,0.6056014,0.003993908,0.12102287,0.63116723,0.26980156,73.1759008587343,Poor,Low,Low,High
BILIBINWANG,Week 19,LSTM,0.43368515,0.6282081,0.3028344,0.6376367,0.018130563,0.103694946,0.63591886,0.2901458,73.17561624548985,Poor,Low,Low,High
BILIBINWANG,Week 19,CNN-LSTM,0.42434287,0.60578996,0.28298986,0.60383075,0.01972073,0.08412377,0.5918288,0.28195596,73.17529478656039,Poor,Low,Low,High
BILIBINWANG,Week 20,CNN,0.45908085,0.61089045,0.29076803,0.6016859,0.005385342,0.119290575,0.62777054,0.26684913,73.17587240557971,Poor,Low,Low,High
BILIBINWANG,Week 20,LSTM,0.4347232,0.62770605,0.29967317,0.63368595,0.018175988,0.10392509,0.6360567,0.286523,73.17562002563285,Poor,Low,Low,High
BILIBINWANG,Week 20,CNN-LSTM,0.42511234,0.6042954,0.27813026,0.597358,0.020254351,0.08400597,0.59183055,0.2773372,73.17529285168116,Poor,Low,Low,High
BILIBINWANG,Week 21,CNN,0.46246248,0.6077113,0.2864338,0.59684515,0.0068900953,0.12040397,0.6300358,0.26619586,73.17589069322705,Poor,Low,Low,High
BILIBINWANG,Week 21,LSTM,0.43652537,0.62750417,0.2968717,0.6303908,0.018054882,0.10393101,0.63557976,0.28344318,73.17562012286956,Poor,Low,Low,High
BILIBINWANG,Week 21,CNN-LSTM,0.4274788,0.60442346,0.27519494,0.5919193,0.020521909,0.08402597,0.59213954,0.27550462,73.17529318018357,Poor,Low,Low,High
BILIBINWANG,Week 22,CNN,0.4632566,0.60950595,0.28339887,0.59523815,0.006170471,0.120449424,0.6287065,0.2642669,73.17589143981449,Poor,Low,Low,High
BILIBINWANG,Week 22,LSTM,0.43915892,0.627573,0.29352468,0.6271778,0.018027304,0.10391744,0.6360215,0.2815146,73.17561989998067,Poor,Low,Low,High
BILIBINWANG,Week 22,CNN-LSTM,0.42946672,0.6049461,0.2729077,0.58683753,0.021028258,0.08396974,0.59211254,0.27302468,73.17529225659904,Poor,Low,Low,High
BILIBINWANG,Week 23,CNN,0.4655342,0.6080923,0.28217202,0.59310085,0.00729773,0.11993021,0.6300907,0.26488534,73.17588291166183,Poor,Low,Low,High
BILIBINWANG,Week 23,LSTM,0.44096026,0.6273111,0.2908084,0.6238308,0.018056646,0.103942916,0.6361944,0.27938944,73.17562031842705,Poor,Low,Low,High
BILIBINWANG,Week 23,CNN-LSTM,0.4322832,0.60523075,0.27046844,0.5825257,0.02136062,0.08410207,0.5919412,0.2711085,73.17529443013527,Poor,Low,Low,High
BILIBINWANG,Week 24,CNN,0.46609035,0.6078818,0.27944914,0.58848447,0.0069775423,0.121826485,0.6310204,0.26374686,73.17591405820772,Poor,Low,Low,High
BILIBINWANG,Week 24,LSTM,0.44347396,0.6274016,0.28848732,0.62116456,0.018014986,0.10391608,0.6365479,0.27784997,73.1756198776425,Poor,Low,Low,High
BILIBINWANG,Week 24,CNN-LSTM,0.43448055,0.60603297,0.26884964,0.57847244,0.021787876,0.08397929,0.5918812,0.26916453,73.17529241345893,Poor,Low,Low,High
BILIBINWANG,Week 25,CNN,0.46584603,0.6073016,0.2767021,0.5849495,0.006075046,0.12108324,0.6310495,0.26172423,73.17590185031884,Poor,Low,Low,High
BILIBINWANG,Week 25,LSTM,0.4452999,0.62730753,0.28644937,0.61797774,0.018093642,0.10417045,0.6368376,0.27638814,73.17562405570048,Poor,Low,Low,High
BILIBINWANG,Week 25,CNN-LSTM,0.4366556,0.6061598,0.2668319,0.57477325,0.022045434,0.0840929,0.59149104,0.2676726,73.1752942795169,Poor,Low,Low,High
BILIBINWANG,Week 26,CNN,0.46677986,0.6066459,0.27610925,0.5837954,0.0059442464,0.120761864,0.63072187,0.2592647,73.17589657167923,Poor,Low,Low,High
BILIBINWANG,Week 26,LSTM,0.4463962,0.62678725,0.2847212,0.61485225,0.01815284,0.10439953,0.63670146,0.27440146,73.17562781836715,Poor,Low,Low,High
BILIBINWANG,Week 26,CNN-LSTM,0.4380562,0.6064014,0.26542166,0.57137984,0.022480847,0.08405978,0.5912255,0.26571298,73.1752937355169,Poor,Low,Low,High
BILIBINWANG,Week 27,CNN,0.46678838,0.6070899,0.27619162,0.58059245,0.006111198,0.120800145,0.63212174,0.25709257,73.17589720044927,Poor,Low,Low,High
BILIBINWANG,Week 27,LSTM,0.44753897,0.62647563,0.2830753,0.612397,0.018114654,0.10446995,0.6365251,0.27252555,73.17562897502415,Poor,Low,Low,High
BILIBINWANG,Week 27,CNN-LSTM,0.43900564,0.60632026,0.26353624,0.5679032,0.022706844,0.08415942,0.5911241,0.26426417,73.17529537211594,Poor,Low,Low,High
BILIBINWANG,Week 28,CNN,0.46812132,0.6071396,0.275478,0.57881373,0.006064814,0.120227315,0.6319043,0.25531888,73.17588779164734,Poor,Low,Low,High
BILIBINWANG,Week 28,LSTM,0.44872698,0.62647706,0.2816822,0.61005694,0.018160606,0.10447386,0.6364858,0.27065113,73.17562903924637,Poor,Low,Low,High
BILIBINWANG,Week 28,CNN-LSTM,0.4403114,0.60645396,0.26201925,0.56484467,0.02301038,0.084109835,0.5911329,0.26270512,73.17529455767632,Poor,Low,Low,High
BILIBINWANG,Week 29,CNN,0.46935585,0.6060432,0.27379572,0.5764672,0.0063713347,0.120478556,0.63201123,0.25396478,73.17589191831111,Poor,Low,Low,High
BILIBINWANG,Week 29,LSTM,0.45009217,0.62663835,0.28020987,0.60803914,0.01815147,0.104299285,0.63642555,0.26915324,73.17562617183091,Poor,Low,Low,High
BILIBINWANG,Week 29,CNN-LSTM,0.44165817,0.60669917,0.26061198,0.5621493,0.023242583,0.08408424,0.59126735,0.26145375,73.17529413727536,Poor,Low,Low,High
BILIBINWANG,Week 30,CNN,0.4695076,0.60601014,0.27261314,0.57522184,0.005994458,0.120103076,0.6325225,0.2531768,73.17588575100676,Poor,Low,Low,High
BILIBINWANG,Week 30,LSTM,0.4512825,0.62679374,0.27885082,0.60619646,0.01814251,0.104192674,0.6364186,0.26778433,73.17562442073236,Poor,Low,Low,High
BILIBINWANG,Week 30,CNN-LSTM,0.4428296,0.6070162,0.25956142,0.5595991,0.023435432,0.08400211,0.59132767,0.26021057,73.17529278828019,Poor,Low,Low,High
BILIBINWANG,Week 31,CNN,0.47075865,0.60607487,0.27206603,0.57460797,0.0060785143,0.11955879,0.63304204,0.25202793,73.17587681104348,Poor,Low,Low,High
BILIBINWANG,Week 31,LSTM,0.4521667,0.6269545,0.27760532,0.604563,0.018195188,0.1040585,0.6365499,0.26658675,73.17562221690821,Poor,Low,Low,High
BILIBINWANG,Week 31,CNN-LSTM,0.4440089,0.60715485,0.25820664,0.55723655,0.023655776,0.084049806,0.5913422,0.25897625,73.17529357169275,Poor,Low,Low,High
BILIBINWANG,Week 32,CNN,0.47188783,0.60565495,0.27074048,0.5728013,0.0060944287,0.11905426,0.63364357,0.25193322,73.17586852407729,Poor,Low,Low,High
BILIBINWANG,Week 32,LSTM,0.45320505,0.62715566,0.2766699,0.60336983,0.01815342,0.10393538,0.6366073,0.26546296,73.17562019464734,Poor,Low,Low,High
BILIBINWANG,Week 32,CNN-LSTM,0.4452084,0.60755503,0.25740173,0.5553291,0.023823287,0.08396034,0.5915119,0.25793728,73.1752921022029,Poor,Low,Low,High
BILIBINWANG,Week 33,CNN,0.47241855,0.6060477,0.26966313,0.5721855,0.0058622784,0.11867453,0.6339607,0.25115442,73.17586228696618,Poor,Low,Low,High
BILIBINWANG,Week 33,LSTM,0.45423964,0.6274092,0.2757914,0.6022157,0.01814104,0.103822745,0.6367432,0.26461592,73.17561834460386,Poor,Low,Low,High
BILIBINWANG,Week 33,CNN-LSTM,0.44623673,0.60776657,0.2564485,0.553657,0.023938155,0.08392833,0.59148896,0.2569345,73.17529157643479,Poor,Low,Low,High
BILIBINWANG,Week 34,CNN,0.473415,0.6063736,0.26892588,0.5717432,0.006188268,0.11803289,0.6340348,0.25075018,73.1758517479517,Poor,Low,Low,High
BILIBINWANG,Week 34,LSTM,0.45505065,0.62756175,0.2750339,0.60120827,0.018125366,0.10373448,0.6368532,0.26375872,73.17561689484057,Poor,Low,Low,High
BILIBINWANG,Week 34,CNN-LSTM,0.44732836,0.60819,0.25581187,0.5522929,0.02411598,0.08384678,0.5915954,0.25602344,73.17529023696618,Poor,Low,Low,High
BILIBINWANG,Week 35,CNN,0.47411108,0.6067944,0.26815617,0.57117456,0.0062970556,0.11776047,0.63468736,0.25040117,73.17584727342029,Poor,Low,Low,High
BILIBINWANG,Week 35,LSTM,0.45591795,0.6277781,0.27433148,0.6003904,0.018109571,0.10358677,0.6369911,0.26308596,73.17561446868599,Poor,Low,Low,High
BILIBINWANG,Week 35,CNN-LSTM,0.44828963,0.6085156,0.25520128,0.55119884,0.024272304,0.083717525,0.59164774,0.25516737,73.1752881139372,Poor,Low,Low,High
BILIBINWANG,Week 36,CNN,0.4746728,0.6072378,0.26750806,0.5705031,0.0060744802,0.117119774,0.6349257,0.25000235,73.17583674991111,Poor,Low,Low,High
BILIBINWANG,Week 36,LSTM,0.45670152,0.6279965,0.27376375,0.5997232,0.018086232,0.10350074,0.6371781,0.2624655,73.17561305563285,Poor,Low,Low,High
BILIBINWANG,Week 36,CNN-LSTM,0.44929433,0.60888827,0.25463358,0.55015355,0.024387967,0.08360407,0.591614,0.25444886,73.17528625042512,Poor,Low,Low,High
BILIBINWANG,Week 37,CNN,0.47557858,0.60725677,0.26672998,0.5702945,0.006152713,0.116420574,0.63489604,0.24934933,73.17582526546667,Poor,Low,Low,High
BILIBINWANG,Week 37,LSTM,0.45739472,0.62813216,0.27328068,0.59908473,0.018064624,0.10339616,0.637258,0.26188895,73.17561133789371,Poor,Low,Low,High
BILIBINWANG,Week 37,CNN-LSTM,0.45011806,0.60916543,0.25413686,0.54949325,0.024558153,0.08346399,0.591635,0.2536336,73.1752839495942,Poor,Low,Low,High
BILIBINWANG,Week 38,CNN,0.47612235,0.60768163,0.26629922,0.57004917,0.0063494905,0.11604154,0.63542265,0.24899463,73.17581903978744,Poor,Low,Low,High
BILIBINWANG,Week 38,LSTM,0.45801327,0.6282655,0.27279264,0.598569,0.018016784,0.10326147,0.63729775,0.26136404,73.1756091255942,Poor,Low,Low,High
BILIBINWANG,Week 38,CNN-LSTM,0.45086,0.60945714,0.25368267,0.5488318,0.024672199,0.08332614,0.59159005,0.25302446,73.1752816853913,Poor,Low,Low,High
BILIBINWANG,Week 39,CNN,0.47697523,0.6082745,0.266032,0.5700417,0.0063556894,0.115368396,0.63559794,0.24868438,73.17580798331593,Poor,Low,Low,High
BILIBINWANG,Week 39,LSTM,0.4585931,0.6284708,0.2723615,0.5981647,0.01799823,0.10312628,0.63741446,0.26092756,73.17560690508212,Poor,Low,Low,High
BILIBINWANG,Week 39,CNN-LSTM,0.45160967,0.6097116,0.2532236,0.5483196,0.024766631,0.08319777,0.59159225,0.25236022,73.17527957689855,Poor,Low,Low,High
BILIBINWANG,Week 40,CNN,0.47775412,0.6085501,0.2655744,0.5698885,0.0064460025,0.114955895,0.6359011,0.24859095,73.1758012079372,Poor,Low,Low,High
BILIBINWANG,Week 40,LSTM,0.45923346,0.62870944,0.27201477,0.59789956,0.017963324,0.10295928,0.637483,0.26057726,73.17560416208696,Poor,Low,Low,High
BILIBINWANG,Week 40,CNN-LSTM,0.45243886,0.61006814,0.25286195,0.54795426,0.024877327,0.0830473,0.5916165,0.25184107,73.17527710541063,Poor,Low,Low,High
BILIBINWANG,Week 41,CNN,0.4782201,0.60896224,0.2651782,0.56977975,0.0064715976,0.1144468,0.63607526,0.24834917,73.17579284599034,Poor,Low,Low,High
BILIBINWANG,Week 41,LSTM,0.45985076,0.6289607,0.2717214,0.5977072,0.017933259,0.102810405,0.637579,0.26032123,73.1756017167971,Poor,Low,Low,High
BILIBINWANG,Week 41,CNN-LSTM,0.45316115,0.6103759,0.2525714,0.54774076,0.024943791,0.08290715,0.59159845,0.25131387,73.17527480342996,Poor,Low,Low,High
BILIBINWANG,Week 42,CNN,0.4789208,0.60942197,0.26502565,0.57006425,0.006606898,0.113892496,0.63613343,0.24826834,73.17578374148019,Poor,Low,Low,High
BILIBINWANG,Week 42,LSTM,0.46034807,0.62918,0.27146763,0.5975362,0.01791711,0.10266103,0.63765556,0.2600853,73.17559926329469,Poor,Low,Low,High
BILIBINWANG,Week 42,CNN-LSTM,0.45387274,0.61071724,0.25228545,0.54757065,0.02503616,0.08277779,0.59162706,0.25090066,73.17527267867632,Poor,Low,Low,High
BILIBINWANG,Week 43,CNN,0.47956002,0.60973924,0.26479226,0.5700275,0.0066540376,0.113524266,0.63629526,0.24820939,73.17577769325797,Poor,Low,Low,High
BILIBINWANG,Week 43,LSTM,0.46085975,0.6294329,0.27128577,0.5974809,0.017895628,0.10249515,0.6377233,0.2599234,73.17559653869566,Poor,Low,Low,High
BILIBINWANG,Week 43,CNN-LSTM,0.45457023,0.61107314,0.25213543,0.5475176,0.02510968,0.08263281,0.59163755,0.25052235,73.17527029736232,Poor,Low,Low,High
BILIBINWANG,Week 44,CNN,0.48006248,0.6101619,0.2646427,0.570082,0.0066460813,0.11313317,0.6363044,0.2480596,73.17577126945893,Poor,Low,Low,High
BILIBINWANG,Week 44,LSTM,0.46135125,0.6296721,0.27115127,0.597437,0.017873527,0.10234939,0.63777703,0.25980344,73.17559414457004,Poor,Low,Low,High
BILIBINWANG,Week 44,CNN-LSTM,0.455205,0.61138004,0.2519573,0.5474935,0.02516263,0.08251054,0.5916373,0.25022295,73.1752682890628,Poor,Low,Low,High
BILIBINWANG,Week 45,CNN,0.4806513,0.6104699,0.2645262,0.5702814,0.0066942805,0.112737626,0.6361972,0.24796247,73.17576477260097,Poor,Low,Low,High
BILIBINWANG,Week 45,LSTM,0.46178177,0.62989044,0.27106985,0.5974053,0.017855609,0.1022115,0.6377909,0.25968412,73.17559187971014,Poor,Low,Low,High
BILIBINWANG,Week 45,CNN-LSTM,0.4557925,0.61167157,0.2518682,0.54758346,0.025225481,0.08239,0.5916321,0.2498824,73.17526630917874,Poor,Low,Low,High
BILIBINWANG,Week 46,CNN,0.4811549,0.61086005,0.26446417,0.57038444,0.006815997,0.11244618,0.63618886,0.24786311,73.17575998556522,Poor,Low,Low,High
BILIBINWANG,Week 46,LSTM,0.46219075,0.63010126,0.27101874,0.59741217,0.017834805,0.102068156,0.63777494,0.2595915,73.17558952526763,Poor,Low,Low,High
BILIBINWANG,Week 46,CNN-LSTM,0.45635414,0.61196107,0.25180164,0.5476775,0.025274016,0.08228147,0.5916382,0.24963886,73.17526452656038,Poor,Low,Low,High
BILIBINWANG,Week 47,CNN,0.48160732,0.6113088,0.26456562,0.570533,0.006834685,0.112086214,0.6361267,0.24782646,73.17575407308018,Poor,Low,Low,High
BILIBINWANG,Week 47,LSTM,0.46257275,0.630318,0.2710062,0.5974317,0.017820435,0.101936474,0.63775456,0.259512,73.17558736237488,Poor,Low,Low,High
BILIBINWANG,Week 47,CNN-LSTM,0.45688307,0.61221176,0.25176904,0.5478038,0.0253122,0.08217421,0.59160036,0.24938336,73.17526276480193,Poor,Low,Low,High
BILIBINWANG,Week 48,CNN,0.48213446,0.6115543,0.26449886,0.57065326,0.0069011673,0.111748226,0.63597214,0.24774443,73.17574852158647,Poor,Low,Low,High
BILIBINWANG,Week 48,LSTM,0.46294853,0.63052446,0.27104858,0.59746844,0.017807122,0.10180283,0.6377038,0.25944984,73.17558516725603,Poor,Low,Low,High
BILIBINWANG,Week 48,CNN-LSTM,0.45740175,0.6124924,0.25178328,0.5479541,0.025348572,0.08207885,0.59159684,0.2491799,73.17526119850241,Poor,Low,Low,High
BILIBINWANG,Week 49,CNN,0.48251164,0.6118226,0.2645056,0.5707716,0.0069748093,0.11148881,0.6358537,0.24771486,73.17574426064735,Poor,Low,Low,High
BILIBINWANG,Week 49,LSTM,0.46329448,0.63071114,0.2711014,0.5975072,0.017788192,0.10167449,0.63762915,0.2593979,73.17558305925604,Poor,Low,Low,High
BILIBINWANG,Week 49,CNN-LSTM,0.45785943,0.61271507,0.2518196,0.5481172,0.025378577,0.08198632,0.59153795,0.24897835,73.17525967868599,Poor,Low,Low,High
BILIBINWANG,Week 50,CNN,0.48290828,0.61215144,0.26458743,0.5709627,0.006987756,0.11120459,0.63565713,0.24767399,73.17573959229952,Poor,Low,Low,High
BILIBINWANG,Week 50,LSTM,0.4635933,0.6308897,0.2711689,0.5975447,0.017778542,0.10155314,0.63755274,0.2593598,73.17558106606764,Poor,Low,Low,High
BILIBINWANG,Week 50,CNN-LSTM,0.4582788,0.61293006,0.25186333,0.5482648,0.025397092,0.08191636,0.59149754,0.24881637,73.17525852958454,Poor,Low,Low,High
BILIBINWANG,Week 51,CNN,0.4833039,0.61241364,0.26465702,0.5710834,0.007022698,0.11098383,0.6354723,0.24765256,73.17573596628985,Poor,Low,Low,High
BILIBINWANG,Week 51,LSTM,0.46388176,0.6310525,0.27126265,0.5975964,0.017766492,0.101432376,0.63744944,0.25932345,73.17557908250434,Poor,Low,Low,High
BILIBINWANG,Week 51,CNN-LSTM,0.4586938,0.61313987,0.2519488,0.54844964,0.025424734,0.08183791,0.59143084,0.24866395,73.17525724103382,Poor,Low,Low,High
BILIBINWANG,Week 52,CNN,0.48361808,0.6126683,0.26475352,0.5711786,0.007016708,0.11077091,0.6352871,0.24760069,73.17573246905314,Poor,Low,Low,High
BILIBINWANG,Week 52,LSTM,0.46415848,0.631205,0.2713723,0.59764594,0.017753312,0.10132029,0.6373324,0.2592965,73.17557724147827,Poor,Low,Low,High
BILIBINWANG,Week 52,CNN-LSTM,0.45906407,0.6133134,0.2520346,0.5486053,0.025432356,0.08177353,0.5913529,0.24853282,73.17525618358454,Poor,Low,Low,High
BALAKILONG,Week 1,CNN,0.45479095,0.6713544,0.45735085,0.8120964,-0.020611338,0.1283615,0.633276,0.39845586,73.17602139661835,Poor,Low,Low,High
BALAKILONG,Week 1,LSTM,0.4527018,0.7105475,0.47454894,0.8614918,0.008378779,0.069760606,0.6524752,0.37710506,73.175058869857,Poor,Low,Low,High
BALAKILONG,Week 1,CNN-LSTM,0.44537795,0.71395683,0.46172303,0.8302629,0.0111879865,0.07568717,0.62727845,0.36088732,73.17515621438648,Poor,Low,Low,High
BALAKILONG,Week 2,CNN,0.44571206,0.6443051,0.437734,0.784812,-0.010668982,0.112532966,0.6204032,0.42067266,73.17576141103575,Poor,Low,Low,High
BALAKILONG,Week 2,LSTM,0.4389361,0.7046415,0.47152537,0.8483497,0.008198439,0.07896067,0.6470388,0.37117246,73.17520998201933,Poor,Low,Low,High
BALAKILONG,Week 2,CNN-LSTM,0.42148608,0.69858384,0.46565977,0.8335503,0.0074808365,0.07997175,0.613682,0.35506165,73.17522658913043,Poor,Low,Low,High
BALAKILONG,Week 3,CNN,0.4182577,0.6577332,0.46069965,0.7725904,0.005828849,0.12677626,0.6402294,0.39246452,73.17599535885991,Poor,Low,Low,High
BALAKILONG,Week 3,LSTM,0.42735294,0.69738805,0.46802282,0.837407,0.010229295,0.08459642,0.6410179,0.3727257,73.17530254989371,Poor,Low,Low,High
BALAKILONG,Week 3,CNN-LSTM,0.41442904,0.6873535,0.45497283,0.8074705,0.007718832,0.0768011,0.6112103,0.3489882,73.17517451082125,Poor,Low,Low,High
BALAKILONG,Week 4,CNN,0.41105542,0.6874063,0.46349293,0.8042973,-0.001388941,0.12959328,0.6611902,0.34290993,73.17604162875362,Poor,Low,Low,High
BALAKILONG,Week 4,LSTM,0.4145535,0.690885,0.46775705,0.8206924,0.012418858,0.091536336,0.63817126,0.36655232,73.17541653885218,Poor,Low,Low,High
BALAKILONG,Week 4,CNN-LSTM,0.40566766,0.68168944,0.4487848,0.7867142,0.00750205,0.079525635,0.60873836,0.34970847,73.17521926163768,Poor,Low,Low,High
BALAKILONG,Week 5,CNN,0.4629003,0.6670033,0.42854282,0.76059574,-0.015650533,0.109404854,0.6916041,0.33900368,73.17571003141836,Poor,Low,Low,High
BALAKILONG,Week 5,LSTM,0.4011649,0.6874761,0.46357036,0.81229556,0.012414542,0.09692705,0.6420898,0.35478204,73.17550508198067,Poor,Low,Low,High
BALAKILONG,Week 5,CNN-LSTM,0.40339848,0.67350966,0.44142058,0.7773137,0.0085362615,0.07909735,0.61249864,0.344088,73.17521222700483,Poor,Low,Low,High
BALAKILONG,Week 6,CNN,0.41066307,0.6838174,0.43275034,0.75244296,0.009716153,0.120139815,0.6802654,0.33349434,73.17588635444928,Poor,Low,Low,High
BALAKILONG,Week 6,LSTM,0.40656084,0.68435836,0.4560244,0.80115044,0.010263095,0.10183152,0.6421421,0.3486671,73.17558563849275,Poor,Low,Low,High
BALAKILONG,Week 6,CNN-LSTM,0.3970155,0.6651929,0.4274174,0.7705909,0.00945864,0.08150112,0.6181615,0.3429454,73.17525170921739,Poor,Low,Low,High
BALAKILONG,Week 7,CNN,0.41133866,0.68790007,0.42332512,0.74324477,0.000636545,0.12157873,0.67541057,0.31911597,73.17590998880193,Poor,Low,Low,High
BALAKILONG,Week 7,LSTM,0.39611393,0.6779904,0.45069557,0.7877171,0.0126059735,0.10604213,0.6460823,0.34255487,73.17565479827053,Poor,Low,Low,High
BALAKILONG,Week 7,CNN-LSTM,0.3932355,0.65707463,0.41158667,0.7536124,0.014051287,0.07941831,0.6184887,0.33276027,73.17521749881159,Poor,Low,Low,High
BALAKILONG,Week 8,CNN,0.43215346,0.672142,0.40185666,0.73033595,0.00069313217,0.13146678,0.668155,0.33221477,73.1760724012174,Poor,Low,Low,High
BALAKILONG,Week 8,LSTM,0.39191756,0.6709774,0.43743122,0.7749191,0.013769759,0.10640305,0.6495508,0.33767137,73.17566072642512,Poor,Low,Low,High
BALAKILONG,Week 8,CNN-LSTM,0.3919681,0.6540696,0.4012093,0.7452149,0.014388836,0.081536934,0.62029177,0.33051604,73.17525229746667,Poor,Low,Low,High
BALAKILONG,Week 9,CNN,0.42767426,0.666292,0.40208426,0.7076687,-0.0012370683,0.11787634,0.6751565,0.33000576,73.17584917659903,Poor,Low,Low,High
BALAKILONG,Week 9,LSTM,0.39568245,0.6689916,0.42412215,0.76166755,0.014925361,0.10696144,0.65295076,0.33516127,73.17566989804831,Poor,Low,Low,High
BALAKILONG,Week 9,CNN-LSTM,0.38887095,0.6509935,0.38730678,0.7307011,0.017731458,0.081086166,0.6252247,0.32556525,73.17524489354783,Poor,Low,Low,High
BALAKILONG,Week 10,CNN,0.42198363,0.6609924,0.38025704,0.7094999,0.008887882,0.11309158,0.6729918,0.3218742,73.17577058633816,Poor,Low,Low,High
BALAKILONG,Week 10,LSTM,0.39926568,0.66648597,0.4097303,0.7458214,0.016123429,0.105460554,0.6548661,0.33547345,73.1756452458145,Poor,Low,Low,High
BALAKILONG,Week 10,CNN-LSTM,0.3886012,0.6460793,0.3761344,0.71475697,0.017598227,0.08343633,0.62231225,0.32264385,73.17528349527537,Poor,Low,Low,High
BALAKILONG,Week 11,CNN,0.44240054,0.6540983,0.36871666,0.6963046,0.0049061356,0.12746598,0.66858834,0.3254492,73.1760066875942,Poor,Low,Low,High
BALAKILONG,Week 11,LSTM,0.3990708,0.6626922,0.3943093,0.7369514,0.01663207,0.10430217,0.66043496,0.33475965,73.17562621921739,Poor,Low,Low,High
BALAKILONG,Week 11,CNN-LSTM,0.3914343,0.6457481,0.36875778,0.70365435,0.018749172,0.0821744,0.62455195,0.3187341,73.1752627679227,Poor,Low,Low,High
BALAKILONG,Week 12,CNN,0.43632215,0.64678156,0.35715133,0.6849132,-0.0016370807,0.12347902,0.6701257,0.320624,73.17594120129469,Poor,Low,Low,High
BALAKILONG,Week 12,LSTM,0.4040643,0.6625783,0.3847942,0.7277824,0.01690566,0.105799995,0.6632138,0.33152568,73.17565082117392,Poor,Low,Low,High
BALAKILONG,Week 12,CNN-LSTM,0.39399844,0.6414775,0.35901472,0.6968368,0.017839476,0.08424542,0.6235772,0.31589797,73.17529678467633,Poor,Low,Low,High
BALAKILONG,Week 13,CNN,0.43093365,0.64336926,0.35156107,0.67294234,0.0027993033,0.12796383,0.6693999,0.3096083,73.17601486484058,Poor,Low,Low,High
BALAKILONG,Week 13,LSTM,0.4068226,0.6595176,0.3750683,0.7186101,0.017242618,0.10673162,0.6645849,0.3272378,73.17566612322705,Poor,Low,Low,High
BALAKILONG,Week 13,CNN-LSTM,0.3963955,0.63963,0.35014513,0.68630546,0.018172178,0.08403925,0.62423337,0.31017098,73.17529339830918,Poor,Low,Low,High
BALAKILONG,Week 14,CNN,0.42834955,0.6457378,0.3385146,0.6631216,0.005711684,0.12533511,0.6690061,0.30838668,73.1759716877971,Poor,Low,Low,High
BALAKILONG,Week 14,LSTM,0.406245,0.65587497,0.366201,0.7070657,0.018092738,0.10797818,0.6651132,0.32286412,73.17568659812561,Poor,Low,Low,High
BALAKILONG,Week 14,CNN-LSTM,0.39702347,0.63685495,0.3426443,0.67763656,0.017825508,0.0846676,0.6237314,0.30775055,73.17530371903382,Poor,Low,Low,High
BALAKILONG,Week 15,CNN,0.42993256,0.65007824,0.33417833,0.66101503,0.0061446372,0.12374926,0.6688319,0.3026784,73.17594564001932,Poor,Low,Low,High
BALAKILONG,Week 15,LSTM,0.40446332,0.65381813,0.35747483,0.6959068,0.019286131,0.10878458,0.6664876,0.31875142,73.175699843343,Poor,Low,Low,High
BALAKILONG,Week 15,CNN-LSTM,0.39858717,0.6356439,0.3344571,0.6668767,0.018434808,0.08427127,0.6248139,0.30453795,73.1752972092657,Poor,Low,Low,High
